date,XLF,XLF.1,XLF.2,XLF.3,XLF.4,XLF.5,XLF.6,XLF.7,XLF.8,XLF.9,XLF.10,XLF.11,XLF.12,XLF.13,XLF.14,XLF.15,XLF.16,XLF.17,XLF.18,XLF.19,XLF.20,XLF.21,XLF.22,XLF.23,XLF.24,XLF.25,XLF.26,XLF.27,XLF.28,XLF.29,XLF.30,XLF.31,XLF.32,XLF.33,XLF.34,JPM,WFC,C,BAC,AXP,AIG,GS,USB,PNC,BLK,COF,AMT,BK,MS,TRV,STT,AFL,ALL,CB,BBT,MMC,AON,SCHW,TROW,CME,WY,STI,AMP,FITB,MHP,IVZ,PGR,L,HIG,MCO,JPM_signal,WFC_signal,C_signal,BAC_signal,AXP_signal,AIG_signal,GS_signal,USB_signal,PNC_signal,BLK_signal,COF_signal,AMT_signal,BK_signal,MS_signal,TRV_signal,STT_signal,AFL_signal,ALL_signal,CB_signal,BBT_signal,MMC_signal,AON_signal,SCHW_signal,TROW_signal,CME_signal,WY_signal,STI_signal,AMP_signal,FITB_signal,MHP_signal,IVZ_signal,PGR_signal,L_signal,HIG_signal,MCO_signal
3/15/2012,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,15.37,43.15,32.82,36.22,9.2,55.78,28.08,121.01,30.74,61,198.57,53.17,62.15,23.62,19.23,57.53,44.65,46.14,31.84,67.18,29.96,32.22,48.3,14.99,63.33,55.44,21.47,24.3,56.03,14.02,46,25.62,22.64,39.32,21.26,41.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2012,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,15.43,43.03,32.65,36.64,9.76,55.61,28.03,120.88,30.71,61.41,199.08,54.03,62.32,23.49,19.25,57.64,44.58,45.53,31.93,66.93,29.83,31.88,48.25,15.01,63.39,56.06,21.31,24.19,55.74,13.88,46.51,25.4,22.31,39.24,21.39,41.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/19/2012,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,43.44,33,37.12,9.49,56.32,27.8,122.23,30.91,61.62,198.58,54.63,62.82,23.85,19.78,57.57,44.77,46.21,32.01,67.69,30.13,31.66,48.27,15,63.34,56.18,21.58,24.35,56.1,14.05,46.23,25.56,22.54,39.44,21.27,41.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2012,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,43.81,33.06,38.03,9.77,55.96,28.32,123.92,30.76,61.47,196.85,54.66,61.92,23.7,20.12,57.6,44.71,46.2,32.03,67.81,30.12,31.57,47.96,15.07,63.13,57.02,21.58,24.46,55.3,14.05,46.26,25.32,22.55,39.46,21.28,40.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2012,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,43.56,32.77,37.75,9.78,56.1,28.49,123.89,30.61,61.43,194.95,54.91,61.43,23.39,19.78,56.97,44.35,45.35,31.82,67.57,29.84,31.79,47.85,14.95,63.12,57.85,21.46,24.3,55.42,13.79,46.13,25.63,22.37,39.1,21.58,41.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2012,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,43.1,32.23,36.85,9.56,56.34,27.98,122.66,30.44,60.61,192.22,53.96,60.98,23.06,19.31,56.45,43.85,44.3,31.59,66.43,29.61,31.3,47.63,14.58,62.58,57.28,21.12,23.44,54.55,13.65,45.4,25.05,22.31,38.56,20.87,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2012,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,43.6,32.4,37.08,9.81,56.3,28.27,124.08,30.76,61.35,194.73,55.26,60.76,23.3,20.04,56.67,44.45,44.41,31.76,66.31,29.76,31.44,47.94,14.72,62.66,57.33,21.18,23.54,55.14,13.7,46.16,25.55,22.53,38.95,20.98,40.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2012,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,44.57,33.23,37.38,9.89,57.68,29.06,125.94,31.16,61.96,198.68,56.66,61.27,23.93,20.87,57.3,45.09,45.52,32.32,67.14,30.17,31.96,48.27,14.92,63.62,57.66,21.22,23.81,56.25,13.85,46.28,26.08,22.83,39.61,21.57,41.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/27/2012,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,44.3,32.85,36.73,9.56,57.25,29.67,124.23,30.75,61.11,197.12,56.39,61.1,23.24,20.43,56.94,44.31,45.31,32.26,67.29,29.85,31.84,47.9,14.62,63.41,56.96,21.35,23.71,55.72,13.56,46.48,25.72,22.78,39.45,21.07,41.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/28/2012,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,44.67,33.31,37.01,9.71,58.08,29.7,124.26,31.07,62.64,196.3,56.49,61.26,23.35,19.95,57.22,44.29,45.18,32.49,67.43,30.61,32.06,48.44,14.19,63.12,56.31,21.32,24.1,55.84,13.74,46.14,25.57,22.91,39.39,20.92,41.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2012,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,44.09,32.79,36.46,9.49,56.93,29.94,121.7,30.81,61.92,193.26,55.95,61.38,23.13,19.46,57.11,44.13,44.49,32.14,67.4,30.22,31.7,48.25,13.98,62.73,56.09,21.2,23.96,54.49,13.67,46.55,25.39,22.74,39.23,20.61,40.85,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2012,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,44.39,32.99,36.5,9.53,56.9,30.83,122.3,30.93,62.44,198.4,55.26,62,23.48,19.36,57.64,44.56,44.67,32.16,67.64,30.14,31.72,48.33,14.08,63.91,56.04,21.23,23.98,55.17,13.69,47.42,25.92,22.89,39.62,20.66,41.42,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2012,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,44.53,33.34,36.82,9.64,57.04,31.17,122.82,30.96,62.66,199.74,55.88,62.98,23.83,19.53,57.77,44.93,45.08,32.59,68.31,30.1,31.78,48.49,14.26,64.29,56.4,21.46,24.09,55.78,14.07,47.63,26.01,23.01,40.12,21.51,41.66,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2012,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,44.13,33.32,36.32,9.45,57.62,30.87,120.67,30.85,62.64,200.01,55.86,62.22,24,19.1,57.72,44.95,44.53,32.14,68.58,30.43,31.59,48.5,14.46,64.29,55.86,21.16,24.28,55,14.2,47.76,25.84,22.73,39.81,21.23,42.28,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/4/2012,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,43.15,32.74,34.99,9.16,56.61,32.52,117.96,30.57,61.84,197.35,54.92,61.64,23.49,18.43,57.66,43.68,43.75,31.87,68.69,30.32,31.46,47.93,14.18,63.17,55.44,20.92,23.83,54.15,14.11,47.69,25.25,22.82,39.47,20.78,41.58,0,0,0,5,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
4/5/2012,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,43.08,32.59,34.74,9.19,57.33,32.89,116.04,30.61,61.51,199.44,55.17,62.39,23.18,18.13,57.33,43.64,43.52,32,68.66,30.25,31.47,47.69,13.96,63.5,55.77,20.83,23.87,53.62,14.24,47.93,25.28,22.82,39.33,20.62,41.64,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/9/2012,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,42.65,32.29,33.92,8.89,56.4,31.99,115.07,30.28,60.65,196.31,53.78,61.5,22.71,17.73,56.52,42.91,42.37,31.64,68.02,29.6,31.02,47.31,13.8,62.26,55.13,20.37,23.1,52.59,13.94,47.63,24.48,22.56,38.76,19.99,40.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4/10/2012,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,41.74,31.81,32.81,8.5,55.44,31.24,112.65,29.62,59.79,192.3,52.24,60.83,22.49,17.07,56.23,42.11,41.01,31.23,67.35,28.95,30.59,46.54,13.47,60.53,54.64,19.73,22.66,51.39,13.54,46.81,23.76,22.47,38.15,19.4,40.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0
4/11/2012,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,42.76,32.48,33.54,8.82,56.2,31.87,114,30.14,60.49,191.53,53.27,62.28,22.84,17.26,56.64,42.42,41.81,31.5,68.12,29.55,31.02,47.23,13.6,60.48,55.03,19.87,23.06,52,13.89,47.24,24.11,22.34,38.55,19.55,41.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/2012,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,43.57,32.87,34.58,9.13,57.27,33.23,118.39,30.6,61.4,195.31,54.18,62.99,23.29,17.96,57.55,43.27,42.95,32.11,69.01,30.13,31.18,47.78,13.95,61.73,55.68,20.4,23.36,52.85,14.11,47.97,24.65,22.31,39.19,20.16,42.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5
4/13/2012,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,41.99,31.73,33.36,8.64,56.52,32.48,113.18,30.17,59.71,191.53,53.01,62.35,22.49,17.04,56.59,42.3,41.65,31.56,68.17,29.47,31.09,47.74,13.59,60.73,54.65,20.08,22.4,51.31,13.66,47.52,24.01,22.06,38.67,19.75,41.01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/16/2012,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,42.1,32.03,33.95,8.75,57.06,32.81,115.77,30.43,60.55,191.89,52.83,62.9,22.66,17.25,57.6,42.78,41.58,31.72,69.48,29.79,31.36,47.8,13.47,60.86,54.36,20.05,22.65,51.8,13.75,47.24,23.98,22.33,39.01,19.7,40.95,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0
4/17/2012,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,42.66,32.54,35.03,8.88,57.41,32.72,114.92,30.81,61.79,195.41,53.56,63.53,23.16,17.6,58.41,43.63,42.45,32.12,69.68,30.21,32,48.21,13.71,62.15,54.27,20.45,23.13,53.28,13.99,47.96,24.36,22.42,39.67,20.13,42.04,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/18/2012,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,42.06,32.44,35.03,8.88,57.27,32.59,113.41,30.56,62.15,189.79,53.8,63.28,22.46,17.41,57.91,44.01,41.58,32.22,69.16,30.23,31.74,48.13,13.73,61.11,53.91,20.11,22.89,52.11,13.8,48.53,23.81,22.32,39.41,19.66,41.57,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/19/2012,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,42,32,34.8,8.73,56.81,32.27,111.71,30.48,62.95,184.55,53.47,63.03,22.15,17.81,60.08,44.1,41.08,32.05,70.65,30.05,32.03,48.97,13.7,60.44,53.74,20.09,22.56,51.72,13.38,48.2,23.6,22.1,39.31,19.67,40.56,0,2,0,3,1,0,0,0,0,0,0,5,0,1,3,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0
4/20/2012,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,41.51,31.89,33.84,8.32,56.69,32.06,110.57,30.55,63.71,184.36,53.39,63.18,22.23,17.23,61.1,44.19,40.43,31.9,70.39,30.52,31.53,49.06,13.74,60.56,52.88,20.32,22.42,51.62,13.59,48.46,23.5,21.11,39.6,19.64,40.94,0,0,0,0,0,5,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
4/23/2012,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,41.64,31.59,33.2,8.14,56.56,32.09,109.89,30.47,63.32,181.01,53.62,62.32,22.08,16.74,61.26,43.65,40.18,31.71,69.97,30.58,31.11,49.26,13.54,59.71,52.66,19.39,23.05,51.03,13.45,48.04,23.05,20.99,39.38,19.74,40.75,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/24/2012,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,42.05,31.95,33.37,8.17,56.87,32.4,112.21,30.87,63.89,182.59,53.9,62.71,22.61,17.15,61.7,44.28,40.8,32.05,70.45,30.88,31.68,49.87,13.57,60.63,52.79,19.87,23.49,50.65,13.59,46.67,23.35,21.15,39.99,19.96,40.95,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,1,0,5,0,0,0
4/25/2012,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,41.94,32.22,33.63,8.22,58.13,32.83,112.08,30.93,64.56,185.33,54.45,63.91,23.01,16.9,62.1,45,43.97,32.52,71.24,31.35,32.11,50.64,13.8,61.83,52.9,20.08,24.07,51.76,13.94,46.92,23.76,21.15,40.39,20.34,41.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
4/26/2012,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,42.56,32.7,33.83,8.23,58.8,33.71,112.65,31.34,65.5,187.12,54.37,64.03,23.19,17.02,63.07,45.4,43.73,33.14,72,31.4,32.39,51.2,14.05,62.05,53.07,20.22,24.23,52.39,14,47.75,24.35,21.13,40.8,20.36,40.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3
4/27/2012,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,42.11,32.63,33.45,8.21,59.37,34.46,112.51,31.67,65.02,186.39,55.58,64.26,23.32,16.76,62.33,45.36,43.88,32.78,71.68,31.53,32.33,51.01,14.02,61.88,51.98,20.19,24.6,52.22,14.02,48.15,24.39,21.24,40.76,20.36,40.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4/30/2012,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,41.76,32.29,32.99,8.07,59.41,34.03,113.23,31.41,64.62,185.5,55.01,64.74,23.14,17.09,62.63,45.26,43.75,32.56,71.51,30.96,32.58,51.19,13.99,61.78,51.48,19.72,24.09,52.35,13.86,48.1,24.14,21.04,40.88,20.14,40.29,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0
5/1/2012,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,42.55,32.94,33.55,8.27,60.16,34.34,113.41,31.53,65.61,184.45,55.54,64.59,23.41,17.29,62.9,45.59,44.21,32.62,71.76,31.29,33.45,51.52,13.85,61.58,51.98,19.76,24.23,52.4,14.03,48.33,24.47,21.39,41.23,20.44,39.95,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/2/2012,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,41.98,32.65,32.65,8.12,60.24,34.76,111.88,31.28,65.02,182.79,55.6,65.07,23.39,16.76,63.04,45.2,43.72,32.15,72,31.11,33.23,51.07,13.44,60.91,50.96,19.98,24.12,51.91,14.03,48.25,24.05,21.44,41.02,20.02,39.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/3/2012,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,41.79,32.47,32.44,7.96,60.05,34.14,109.67,31.19,64.57,177.35,55.09,66.19,22.97,16.05,63.05,45.12,43.08,33.44,72.16,30.96,33.45,50.74,13.42,60.18,51.16,19.74,24.11,51.32,14.08,48.18,23.65,21.53,40.89,19.53,38.85,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
5/4/2012,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,40.57,32.12,31.57,7.71,59.3,32.83,107.18,30.92,63.59,177.36,54.05,65.59,22.57,15.82,62.8,44.25,42.24,33.41,71.82,30.51,33.2,47.82,13.26,59.16,50,19.35,23.56,50.54,13.63,47.64,23.03,21.52,40.52,19.27,38.38,0,0,4,4,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5/7/2012,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,40.6,32.58,31.64,7.92,59.3,31.84,108.21,31.09,64.36,177.99,54.18,66.39,22.6,15.97,62.89,44.33,42.49,33.47,72.69,30.8,33.25,47.51,13.25,58.97,49.45,19.58,23.8,50.61,14.02,47.56,22.96,21.7,40.47,19.28,38.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,4,0,0
